0	0	4
1	1	4
2	2	5
3	3	5
4	4	4
5	5	2
6	6	5
7	7	3
8	8	5
9	9	4
10	10	1
11	11	4
12	12	5
13	13	5
10	14	1
14	15	4
15	16	5
16	17	3
17	18	4
18	19	5
19	20	5
20	21	1
21	22	5
22	23	4
23	24	5
24	25	5
25	26	5
26	27	3
27	28	5
28	29	5
29	30	5
30	31	5
31	32	5
32	33	3
33	34	5
34	35	5
35	36	1
36	37	2
37	38	1
38	17	5
39	39	5
40	40	4
41	41	4
42	42	4
43	43	1
44	44	5
45	45	5
46	46	5
47	47	4
48	48	5
49	49	2
50	50	5
51	51	5
52	52	3
53	53	5
54	54	5
55	55	5
56	56	5
57	57	4
58	58	2
59	59	5
60	60	1
61	61	5
62	62	3
63	63	5
64	64	4
65	65	3
66	66	5
67	67	4
68	68	2
69	69	4
70	70	3
71	71	4
72	72	5
73	73	5
74	74	5
75	75	5
76	76	3
77	77	5
78	78	2
79	79	4
80	80	4
81	81	5
82	82	3
83	83	5
84	84	1
85	85	5
86	86	5
87	87	2
88	88	5
89	89	5
90	43	3
91	90	5
92	91	5
93	92	4
94	93	3
95	94	1
96	95	5
97	96	5
98	97	4
99	98	4
100	99	4
101	100	2
102	101	5
103	102	1
104	103	5
105	104	3
106	105	5
107	106	4
108	24	3
109	107	4
110	108	5
111	109	5
112	110	5
113	41	4
114	111	5
115	112	5
116	113	2
117	114	5
118	115	4
119	116	5
120	64	3
121	117	5
122	118	5
123	119	5
124	120	5
125	121	5
126	122	2
127	123	3
128	124	5
129	125	5
130	126	4
131	127	5
132	128	5
133	129	5
134	130	5
135	131	4
136	132	5
137	133	5
138	134	5
139	135	5
140	136	5
141	137	2
142	138	5
143	139	5
144	140	5
145	141	5
108	142	5
146	143	3
147	144	5
148	145	1
149	146	5
150	147	5
151	148	4
152	149	2
153	150	2
154	111	5
155	151	5
156	152	3
157	153	5
158	87	4
159	154	3
160	155	3
161	156	3
162	157	5
163	158	5
164	90	3
165	159	2
166	160	5
167	161	5
168	162	1
169	163	5
170	164	5
171	165	5
172	166	2
173	167	4
174	168	5
175	169	5
176	170	1
177	171	5
178	172	2
179	173	4
180	174	5
181	175	2
182	176	4
183	177	4
184	178	3
185	179	5
186	180	5
187	181	5
188	182	5
189	183	3
190	184	4
191	185	4
192	186	5
193	187	3
194	188	5
195	189	4
196	190	1
197	191	5
198	192	3
199	193	4
200	194	3
201	195	4
202	196	1
203	197	4
204	198	4
205	199	5
206	192	5
207	200	5
208	201	2
1	90	5
209	202	5
210	203	4
211	204	3
212	205	4
213	206	5
214	207	5
215	208	5
216	209	4
217	210	3
218	211	4
138	212	3
219	213	5
220	214	5
221	134	1
222	215	4
223	216	5
224	217	5
225	218	4
226	219	5
227	220	5
228	221	5
229	222	3
230	223	5
231	224	5
232	215	5
233	225	2
234	226	3
235	227	5
236	228	5
237	229	2
238	230	1
239	231	5
240	17	2
241	232	4
242	233	4
243	234	5
244	235	5
245	236	3
246	237	4
247	238	5
248	239	5
249	240	5
250	241	5
251	242	5
252	243	3
253	244	4
254	245	5
255	246	3
256	247	4
257	52	5
258	248	5
259	77	5
260	249	5
261	250	5
262	251	4
263	252	5
264	253	5
265	254	5
266	180	3
154	255	4
267	256	5
268	257	4
269	258	5
270	259	5
271	260	3
272	261	3
273	262	5
274	263	2
275	264	5
276	265	5
277	266	5
278	267	4
279	264	4
280	268	4
281	269	1
282	270	5
283	271	5
284	103	5
285	272	5
195	273	5
286	215	4
287	274	4
288	275	4
289	276	4
116	193	4
290	277	4
291	147	5
292	278	4
293	279	5
294	280	5
295	281	5
296	282	5
297	43	2
298	164	5
259	52	5
299	44	5
300	283	4
301	284	4
302	285	4
303	286	5
304	287	5
305	288	5
306	289	5
307	290	5
308	291	5
309	292	5
310	293	5
311	68	4
312	294	5
313	217	3
314	295	4
315	296	5
316	297	5
317	298	5
318	299	5
319	300	5
320	301	5
321	302	5
322	303	5
323	304	5
324	305	4
325	306	4
326	307	5
327	308	5
328	309	1
80	310	5
329	311	4
154	312	3
330	313	5
331	314	1
332	315	4
333	316	5
334	317	4
335	318	4
336	319	4
337	320	5
338	321	4
339	322	5
190	323	5
340	324	5
341	9	3
195	325	5
342	326	5
343	327	5
344	328	5
345	329	5
346	330	5
347	331	3
348	332	5
349	333	3
350	334	1
207	335	5
351	336	5
352	337	4
353	338	4
354	339	5
355	185	3
356	340	5
357	341	5
358	342	5
359	343	3
360	344	3
361	345	4
362	346	4
363	347	5
364	348	3
365	349	5
366	36	3
367	350	5
368	99	5
369	192	4
370	351	5
371	127	5
372	209	5
373	352	5
374	353	5
375	354	5
376	102	4
377	355	4
378	356	1
379	357	5
380	358	5
381	359	5
382	360	4
383	361	5
384	362	3
385	363	5
386	364	4
387	124	4
388	365	5
389	366	5
299	367	5
390	368	5
391	369	5
392	284	5
393	370	5
394	371	5
395	372	5
396	373	5
397	105	3
398	364	3
399	374	5
400	33	5
401	375	4
402	376	3
403	377	4
404	378	5
405	379	5
406	380	4
407	381	4
408	382	5
409	383	5
410	384	5
411	385	4
412	386	5
413	387	5
414	388	5
415	38	5
416	389	5
417	390	5
418	391	5
419	392	5
420	393	4
421	394	5
115	395	4
422	396	5
423	397	5
424	398	3
425	399	5
426	41	4
427	400	5
428	401	5
429	402	5
430	403	5
431	404	5
432	405	5
433	406	5
434	407	5
435	269	2
436	408	1
437	409	3
438	410	5
439	411	5
440	290	3
441	412	5
442	413	5
443	414	5
444	415	5
445	416	3
446	417	5
447	418	4
448	419	5
449	293	5
450	420	1
451	421	4
452	422	1
453	423	4
454	424	2
455	425	5
456	426	3
457	427	5
458	413	5
459	428	4
190	429	5
460	430	3
461	431	5
462	59	4
463	432	5
464	433	5
465	434	5
466	142	2
467	435	5
468	436	5
469	38	5
470	437	5
471	438	5
472	439	5
473	440	5
474	441	5
475	442	3
348	443	5
141	354	5
476	444	5
477	445	4
478	446	5
479	10	4
480	447	4
481	180	4
482	448	5
483	449	4
484	450	5
485	451	3
486	149	3
487	452	4
488	453	5
489	454	5
490	349	5
226	455	5
154	456	5
491	457	5
492	458	3
493	82	5
494	459	2
495	460	5
496	461	5
497	462	3
498	463	3
499	464	5
500	293	5
501	465	5
502	466	3
503	467	5
504	468	5
505	469	4
506	470	4
507	471	5
508	472	5
509	473	3
510	474	3
511	217	4
512	424	5
513	475	5
514	33	5
515	476	2
516	295	5
517	477	5
518	468	5
519	478	4
520	479	5
91	480	5
521	481	5
522	482	5
523	378	5
524	483	5
525	484	5
526	357	3
527	485	3
528	486	5
529	487	5
530	488	4
531	34	4
532	489	5
533	490	5
534	491	4
535	105	3
536	492	5
537	493	5
538	455	5
539	243	3
540	355	3
541	464	3
542	494	5
543	495	4
544	496	3
545	497	5
210	64	4
546	428	4
547	498	5
548	499	5
549	500	4
91	501	4
550	41	5
551	502	3
552	142	4
553	503	5
554	293	3
555	312	3
556	504	5
557	43	3
349	505	5
558	506	5
559	507	3
421	508	5
377	509	5
560	510	5
561	274	4
562	511	5
563	512	5
564	513	2
565	47	1
566	514	3
567	515	3
568	194	5
569	516	1
570	517	2
571	518	1
2	519	5
572	520	3
573	521	2
574	522	5
575	33	4
576	523	5
577	524	4
578	525	5
579	526	5
580	527	5
581	528	4
582	529	5
200	237	5
583	349	5
584	530	5
585	531	5
586	532	4
587	201	5
588	533	5
589	534	4
590	535	5
591	536	5
546	537	5
61	502	5
592	538	5
345	539	4
593	540	5
594	541	5
465	542	5
595	543	5
596	544	5
597	202	5
598	545	1
599	219	4
600	546	3
91	547	5
601	462	5
602	548	5
603	549	4
315	550	5
604	551	5
605	159	2
606	552	5
607	553	5
608	23	5
609	554	5
610	555	5
154	556	3
176	557	5
611	374	5
612	558	5
613	559	4
614	560	5
615	561	4
616	562	5
617	563	5
618	564	4
619	142	3
620	565	5
621	566	5
622	567	5
623	568	2
624	569	5
625	570	5
626	571	5
627	572	5
552	161	2
628	573	2
629	574	5
630	575	4
631	576	5
632	577	5
633	578	5
634	579	5
635	580	4
636	14	5
637	581	2
638	582	5
613	583	4
639	584	5
640	585	5
641	586	4
642	587	5
0	149	4
643	588	4
644	374	3
317	589	5
357	522	1
262	590	5
645	159	5
646	591	2
647	522	2
648	592	4
649	593	1
650	594	5
651	193	3
652	595	5
653	596	1
654	597	4
655	598	5
656	599	5
577	600	5
37	601	2
657	602	5
658	603	5
659	604	5
660	343	5
661	605	3
154	164	3
662	424	2
407	606	5
663	573	5
664	607	3
665	201	4
369	82	4
666	608	5
154	152	3
516	609	5
667	610	4
668	611	5
669	612	1
670	177	3
671	613	5
672	614	4
208	102	5
673	349	3
257	615	5
674	616	5
508	617	5
154	618	5
675	619	5
676	77	4
677	620	4
678	621	5
679	622	5
547	623	5
680	624	5
681	547	2
682	461	2
195	625	5
683	626	5
168	627	4
684	628	2
685	629	5
686	522	4
687	0	4
122	630	5
688	631	2
689	632	5
154	101	5
690	633	5
691	601	5
692	634	4
693	542	5
694	635	2
695	177	4
696	636	5
697	637	4
698	416	3
699	638	5
700	639	5
701	640	5
702	641	5
703	642	2
704	312	5
195	643	4
705	644	5
706	645	2
707	646	5
708	515	5
709	243	5
710	544	5
711	647	5
712	648	5
713	649	2
714	650	5
715	651	5
716	652	5
119	653	4
715	654	5
717	655	3
718	656	5
719	657	1
720	658	5
721	659	3
722	660	5
519	39	4
723	661	5
724	662	5
255	663	3
725	664	5
726	665	5
727	666	4
65	667	2
728	668	5
729	564	4
730	669	5
731	670	5
732	671	2
733	672	5
734	673	5
735	674	5
736	675	4
737	676	4
738	677	1
739	678	3
740	679	4
741	680	5
742	681	5
743	682	5
744	683	5
377	684	4
745	685	5
746	686	5
747	416	4
748	687	5
749	346	5
750	688	5
751	258	5
752	689	3
753	64	4
754	690	5
755	691	5
642	609	3
756	185	4
757	692	3
758	693	5
126	694	5
759	177	5
760	695	5
761	696	5
762	697	1
763	192	5
764	698	4
323	699	4
485	192	3
765	614	5
766	364	5
767	700	5
741	701	5
768	702	5
769	703	5
770	184	5
771	704	5
772	705	5
773	706	5
774	29	3
775	707	4
776	371	5
777	708	5
201	709	4
778	710	5
779	711	5
780	712	4
781	309	5
782	6	5
783	713	5
784	714	5
785	715	5
786	716	5
787	90	5
788	41	4
789	717	5
790	718	3
791	719	4
792	720	4
793	721	5
794	722	5
795	451	5
796	77	3
797	723	3
798	724	5
799	725	5
800	726	4
801	727	5
802	728	2
803	704	4
804	729	4
805	572	4
806	730	5
807	731	4
808	374	5
809	732	4
810	733	4
811	734	1
812	735	5
813	736	2
814	737	4
815	738	5
816	739	4
817	90	4
818	626	5
565	740	5
819	741	5
820	497	3
821	742	5
822	743	4
823	9	2
824	744	5
825	745	1
826	746	5
635	747	5
827	424	4
828	748	5
829	192	5
830	749	3
831	564	1
832	750	5
833	751	2
834	693	3
18	16	4
835	752	5
836	753	5
837	547	4
742	300	5
699	754	4
838	755	2
839	756	4
840	657	5
841	757	4
842	758	5
843	759	5
844	244	3
845	40	5
846	626	5
847	69	5
848	553	5
849	760	5
850	185	4
851	761	3
852	762	5
650	763	2
853	764	5
854	451	4
855	85	5
856	148	3
158	15	3
857	765	5
858	591	4
204	766	4
859	767	4
860	40	5
861	768	5
862	769	1
863	159	5
864	770	5
548	295	5
865	771	5
866	772	5
867	773	5
868	774	5
869	775	3
870	776	3
871	777	3
872	778	5
873	779	5
874	780	3
875	781	5
876	782	5
877	783	5
878	518	4
879	784	5
315	785	5
880	786	4
881	787	4
667	788	2
882	789	5
